trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,expStart,
88,0,88,0,604.2648311000085,,604.2047700999537,10,604.2648311000085,604.2648311000085,0.03836780006531626,605.4188669000287,[-0.32],[0.085],[1],[0],[0],[1.176019400008954],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
89,0,89,0,605.4654462999897,,605.4215351999737,5,605.4654462999897,605.4654462999897,0.015650800080038607,606.8040786000201,[-0.4066666666666667],[-0.31],[1],[0],[0],[1.3671577000059187],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
90,0,90,0,606.8657987000188,,606.8064300999977,10,606.8657987000188,606.8657987000188,0.029533700086176395,608.7045994000509,[0.35],[-0.16666666666666666],[1],[0],[0],[1.8689361000433564],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
91,0,91,0,608.732883800054,,608.7070233999984,5,608.732883800054,608.732883800054,0.016216999967582524,609.8040301000001,[0.06333333333333334],[-0.14666666666666667],[1],[0],[0],[1.0811303000664338],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
92,0,92,0,609.8672104999423,,609.8070040999446,10,609.8672104999423,609.8672104999423,0.03283559996634722,611.8550415999489,[-0.20166666666666666],[-0.49],[1],[0],[0],[2.016071799909696],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
93,0,93,0,611.9177271999652,,611.8575345999561,10,611.9177271999652,611.9177271999652,0.03236579999793321,613.3217447999632,[-0.36666666666666664],[0.015],[1],[0],[0],[1.4321400000480935],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
94,0,94,0,613.3687887999695,,613.32405689999,10,613.3687887999695,613.3687887999695,0.031182199949398637,614.2390250000171,[-0.25333333333333335],[0.028333333333333332],[1],[0],[0],[0.8836854000110179],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
95,0,95,0,614.2856328999624,,614.2429368000012,5,614.2856328999624,614.2856328999624,0.018374199979007244,615.3075214000419,[-0.4666666666666667],[-0.225],[1],[0],[0],[1.0467317000729963],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
96,0,96,0,615.3525652999524,,615.3101571999723,10,615.3525652999524,615.3525652999524,0.027980800019577146,616.4081554999575,[-0.4033333333333333],[0.22],[1],[0],[0],[1.0702304999576882],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
97,0,97,0,616.4362941000145,,616.4104434000328,5,616.4362941000145,616.4362941000145,0.014839199953712523,618.540743599995,[0.3233333333333333],[0.4633333333333333],[1],[0],[0],[2.1157713999273255],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
98,0,98,0,618.6037622999866,,618.5430516999913,10,618.6037622999866,618.6037622999866,0.028134700027294457,619.8248686000006,[-0.5],[-0.09],[1],[0],[0],[1.2539803999243304],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
99,0,99,0,619.854079999961,,619.8271882999688,5,619.854079999961,619.854079999961,0.014719099970534444,621.4087024000473,[0.0016666666666666668],[-0.15833333333333333],[1],[0],[0],[1.5670279999030754],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
100,0,100,0,621.4551250999793,,621.4112910999684,5,621.4551250999793,621.4551250999793,0.014887899975292385,622.6588455999736,[0.115],[-0.27166666666666667],[1],[0],[0],[1.2329686000011861],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
101,0,101,0,622.705401299987,,622.6613192999503,5,622.705401299987,622.705401299987,0.018212099908851087,625.7431334999856,[0.205],[0.02],[1],[0],[0],[3.0637940999586135],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
102,0,102,0,625.773126599961,,625.7453609999502,5,625.773126599961,625.773126599961,0.013397800037637353,628.0964650999522,[0.43166666666666664],[-0.46166666666666667],[1],[0],[0],[2.337948999949731],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
103,0,103,0,628.1575024999911,,628.0987671000184,10,628.1575024999911,628.1575024999911,0.028028099914081395,629.9777411000105,[-0.22166666666666668],[0.19],[1],[0],[0],[1.8512432998977602],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
104,0,104,0,630.024853699957,,629.980071399943,10,630.024853699957,630.024853699957,0.03197660006117076,631.7303396000061,[0.3933333333333333],[-0.215],[1],[0],[0],[1.718518799985759],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
105,0,105,0,631.7919808999868,,631.7326684000436,10,631.7919808999868,631.7919808999868,0.031508599990047514,635.0811037999811,[0.25666666666666665],[0.04666666666666667],[1],[0],[0],[3.3172237999970093],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
106,0,106,0,635.14371199999,,635.0836495000403,10,635.14371199999,635.14371199999,0.03170970000792295,637.7152090000454,[0.32166666666666666],[-0.25166666666666665],[1],[0],[0],[2.6002635000040755],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
107,0,107,0,637.7775966000045,,637.7175839999691,10,637.7775966000045,637.7775966000045,0.03279990004375577,639.1496154000051,[-0.2816666666666667],[0.03833333333333333],[1],[0],[0],[1.3995215999893844],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
108,0,108,0,639.1950299999444,,639.1519412000198,5,639.1950299999444,639.1950299999444,0.017886999994516373,640.6829194000456,[-0.4683333333333333],[0.45],[1],[0],[0],[1.51334720000159],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
109,0,109,0,640.7455804999918,,640.6865852000192,10,640.7455804999918,640.7455804999918,0.03465419996064156,652.6365752000129,[-0.021666666666666667],[0.47333333333333333],[1],[0],[0],[11.915810100035742],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
110,0,110,0,652.7003759000218,,652.6388922999613,10,652.7003759000218,652.7003759000218,0.027583900024183095,655.6557307000039,[0.36],[-0.2916666666666667],[1],[0],[0],[2.989264199975878],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
111,0,111,0,655.6845025999937,,655.6584970999975,5,655.6845025999937,655.6845025999937,0.01504109997767955,656.9730860999553,[-0.14833333333333334],[0.16333333333333333],[1],[0],[0],[1.29996710002888],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
112,0,112,0,657.0021115000127,,656.9755281000398,5,657.0021115000127,657.0021115000127,0.01455389999318868,658.4410540000536,[0.315],[0.43],[1],[0],[0],[1.4513791999779642],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
113,0,113,0,658.4858998999698,,658.4439222000074,10,658.4858998999698,658.4858998999698,0.030325699946843088,659.6908258999465,[-0.285],[0.30833333333333335],[1],[0],[0],[1.217080199974589],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
114,0,114,0,659.7530905000167,,659.6935020999517,10,659.7530905000167,659.7530905000167,0.027877600048668683,662.125337800011,[-0.09166666666666666],[-0.25333333333333335],[1],[0],[0],[2.4041959999594837],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
115,0,115,0,662.1540535000386,,662.1277517999988,5,662.1540535000386,662.1540535000386,0.014958800049498677,663.4425431999844,[-0.03166666666666667],[0.26166666666666666],[1],[0],[0],[1.3001693000551313],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
116,0,116,0,663.4712895000121,,663.4448235000018,5,663.4712895000121,663.4712895000121,0.018657999928109348,664.8463319999864,[0.3016666666666667],[0.22],[1],[0],[0],[1.382476200000383],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
117,0,117,0,664.8888201999944,,664.8491473000031,5,664.8888201999944,664.8888201999944,0.0175319000845775,667.1606056999881,[-0.10666666666666667],[-0.45166666666666666],[1],[0],[0],[2.294278100016527],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
118,0,118,0,667.222844199976,,667.1633377999533,10,667.222844199976,667.222844199976,0.031056300038471818,668.660665399977,[-0.07666666666666666],[0.39],[1],[0],[0],[1.4665343000087887],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
119,0,119,0,668.7233309999574,,668.6629988000495,10,668.7233309999574,668.7233309999574,0.028562700026668608,669.5782522000372,[-0.03],[0.2816666666666667],[1],[0],[0],[0.886962000047788],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
120,0,120,0,669.623706500046,,669.5806830000365,5,669.623706500046,669.623706500046,0.014714199933223426,670.8608099999838,[0.25666666666666665],[0.13166666666666665],[1],[0],[0],[1.265806999988854],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
121,0,121,0,670.9241529999999,,670.8631359999999,10,670.9241529999999,670.9241529999999,0.03481640003155917,673.5616884999909,[0.028333333333333332],[-0.021666666666666667],[1],[0],[0],[2.6639029999496415],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
122,0,122,0,673.625675200019,,673.5639979999978,10,673.625675200019,673.625675200019,0.03557059995364398,676.2474432999734,[-0.4083333333333333],[0.3466666666666667],[1],[0],[0],[2.648128699976951],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
123,0,123,0,676.2930854000151,,676.249821000034,5,676.2930854000151,676.2930854000151,0.019698800053447485,678.148510399973,[0.07],[-0.37166666666666665],[1],[0],[0],[1.8792505000019446],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
124,0,124,0,678.1769736999413,,678.1508199999807,5,678.1769736999413,678.1769736999413,0.0167304000351578,679.3315336999949,[0.0016666666666666668],[0.07666666666666666],[1],[0],[0],[1.1641841999953613],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
125,0,125,0,679.394307199982,,679.3338514999487,10,679.394307199982,679.394307199982,0.027760399971157312,680.7686091000214,[-0.028333333333333332],[-0.16833333333333333],[1],[0],[0],[1.4070195000385866],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
126,0,126,0,680.8113640999654,,680.7721663999837,5,680.8113640999654,680.8113640999654,0.015579200000502169,682.1833335000556,[0.225],[0.2866666666666667],[1],[0],[0],[1.3961507000494748],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
127,0,127,0,682.2283383000176,,682.1856628999813,5,682.2283383000176,682.2283383000176,0.01501169998664409,684.3335468999576,[-0.37],[-0.3616666666666667],[1],[0],[0],[2.1332045999588445],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
128,0,128,0,684.3959825000493,,684.3358690999448,10,684.3959825000493,684.3959825000493,0.027637099963612854,686.4200249999994,[0.18],[0.46166666666666667],[1],[0],[0],[2.0566689999541268],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
129,0,129,0,686.4801189999562,,686.4239913000492,10,686.4801189999562,686.4801189999562,0.03528900002129376,688.586483299965,[0.43],[0.028333333333333332],[1],[0],[0],[2.1280457000248134],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
130,0,130,0,688.6310086000012,,688.5888884000015,5,688.6310086000012,688.6310086000012,0.018080599955283105,689.7362349999603,[0.31166666666666665],[-0.33],[1],[0],[0],[1.1295594000257552],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
131,0,131,0,689.7986945000011,,689.7385178999975,10,689.7986945000011,689.7986945000011,0.031040300033055246,691.1372392999474,[0.195],[0.20166666666666666],[1],[0],[0],[1.3676148999948055],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
132,0,132,0,691.1991286999546,,691.1408249000087,10,691.1991286999546,691.1991286999546,0.029042699956335127,692.6241066999501,[0.4716666666666667],[0.17],[1],[0],[0],[1.4544904000358656],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
133,0,133,0,692.682593400008,,692.6279805999948,10,692.682593400008,692.682593400008,0.030327700078487396,694.4528240000363,[-0.3416666666666667],[0.008333333333333333],[1],[0],[0],[1.7949925999855623],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
134,0,134,0,694.5002018000232,,694.455118700047,10,694.5002018000232,694.5002018000232,0.02764240000396967,696.1408373999875,[-0.455],[-0.32],[1],[0],[0],[1.6579123999690637],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
135,0,135,0,696.1838561999612,,696.1444565999554,5,696.1838561999612,696.1838561999612,0.015548900002613664,698.1548826999497,[0.0033333333333333335],[0.37833333333333335],[1],[0],[0],[1.9952692999504507],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
136,0,136,0,698.1848156000488,,698.1574385999702,5,698.1848156000488,698.1848156000488,0.014988800045102835,699.4067489999579,[0.21666666666666667],[-0.13333333333333333],[1],[0],[0],[1.2345605000155047],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
137,0,137,0,699.4688220999669,,699.4092565999599,10,699.4688220999669,699.4688220999669,0.027233100030571222,700.822586299968,[0.47833333333333333],[-0.43833333333333335],[1],[0],[0],[1.3863576999865472],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
138,0,138,0,700.8535094000399,,700.8251731999917,5,700.8535094000399,700.8535094000399,0.017414400004781783,702.00756920001,[0.115],[0.12166666666666667],[1],[0],[0],[1.1652224999852479],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
139,0,139,0,702.0530705000274,,702.0101188999834,5,702.0530705000274,702.0530705000274,0.015008799964562058,703.1577077000402,[-0.385],[0.2916666666666667],[1],[0],[0],[1.1328220000723377],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
140,0,140,0,703.2033812999725,,703.1601084000431,5,703.2033812999725,703.2033812999725,0.01514050003606826,704.5581995999673,[-0.04],[0.295],[1],[0],[0],[1.3831715999403968],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
141,0,141,0,704.5875753000146,,704.560534200049,5,704.5875753000146,704.5875753000146,0.01624730008188635,706.1260643999558,[-0.22166666666666668],[-0.155],[1],[0],[0],[1.5495516000082716],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
142,0,142,0,706.154377699946,,706.128669800004,5,706.154377699946,706.154377699946,0.014779599965550005,707.1929154000245,[0.27666666666666667],[0.24333333333333335],[1],[0],[0],[1.04999129998032],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
143,0,143,0,707.2389293999877,,707.1952587999403,5,707.2389293999877,707.2389293999877,0.014581499970518053,708.343465300044,[-0.4766666666666667],[-0.24],[1],[0],[0],[1.1338382000103593],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
144,0,144,0,708.3891507999506,,708.3458523999434,10,708.3891507999506,708.3891507999506,0.02717100002337247,709.8266972999554,[-0.48333333333333334],[0.20833333333333334],[1],[0],[0],[1.4539266000501812],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
145,0,145,0,709.8895367999794,,709.829051699955,10,709.8895367999794,709.8895367999794,0.03102739993482828,714.1956392000429,[0.26166666666666666],[-0.33],[1],[0],[0],[4.335684300051071],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
146,0,146,0,714.2245802000398,,714.1983155000489,5,714.2245802000398,714.2245802000398,0.018102900008670986,715.5623831000412,[0.01],[0.405],[1],[0],[0],[1.3463385000359267],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
147,0,147,0,715.591504400014,,715.5646827999735,5,715.591504400014,715.591504400014,0.01572849997319281,716.9980975999497,[-0.16333333333333333],[0.275],[1],[0],[0],[1.4176459999289364],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
148,0,148,0,717.0585521999747,,717.0013518000487,10,717.0585521999747,717.0585521999747,0.027266400051303208,718.0118943999987,[-0.22333333333333333],[0.465],[1],[0],[0],[0.9838062999770045],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
149,0,149,0,718.0592952000443,,718.0142056000186,10,718.0592952000443,718.0592952000443,0.030093400040641427,719.2296927999705,[-0.0033333333333333335],[0.23666666666666666],[1],[0],[0],[1.1855525999562815],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
150,0,150,0,719.2768290999811,,719.2323949999409,5,719.2768290999811,719.2768290999811,0.01775550004094839,721.6318631999893,[-0.13166666666666665],[-0.35],[1],[0],[0],[2.3820043000159785],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
151,0,151,0,721.6773611999815,,721.6341514999513,5,721.6773611999815,721.6773611999815,0.014526299899443984,723.066007400048,[0.09],[-0.016666666666666666],[1],[0],[0],[1.4175012999912724],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
152,0,152,0,723.1115329000168,,723.0683348999592,10,723.1115329000168,723.1115329000168,0.02827619994059205,724.3319931000005,[0.3466666666666667],[0.17],[1],[0],[0],[1.2357018999755383],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
153,0,153,0,724.395010999986,,724.3344213999808,10,724.395010999986,724.395010999986,0.031511400011368096,725.3485891999444,[0.4683333333333333],[0.30333333333333334],[1],[0],[0],[0.9830121999839321],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
154,0,154,0,725.3955015999964,,725.3509005999658,5,725.3955015999964,725.3955015999964,0.016885600052773952,726.7826668999624,[0.4716666666666667],[-0.4766666666666667],[1],[0],[0],[1.4151147999800742],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
155,0,155,0,726.8125818000408,,726.785386399948,5,726.8125818000408,726.8125818000408,0.01506650005467236,727.7176648000022,[0.015],[0.4],[1],[0],[0],[0.9174442000221461],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
156,0,156,0,727.7799031999893,,727.7201340999454,10,727.7799031999893,727.7799031999893,0.02985440008342266,728.7013213000027,[0.125],[0.013333333333333334],[1],[0],[0],[0.951446000020951],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
157,0,157,0,728.7638942999765,,728.7051155000227,10,728.7638942999765,728.7638942999765,0.0307594999903813,729.6013208000222,[-0.09666666666666666],[0.35333333333333333],[1],[0],[0],[0.8656593000050634],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
158,0,158,0,729.6639894000255,,729.6037278999574,10,729.6639894000255,729.6639894000255,0.028022299986332655,731.0516613000073,[0.18666666666666668],[-0.006666666666666667],[1],[0],[0],[1.4201826000353321],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
159,0,159,0,731.081017700024,,731.0541483999696,5,731.081017700024,731.081017700024,0.015266100061126053,732.0352372999769,[-0.16666666666666666],[0.105],[1],[0],[0],[0.9660963000496849],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
160,0,160,0,732.0981744000455,,732.0384409000399,10,732.0981744000455,732.0981744000455,0.030480500077828765,733.6860619999934,[0.23833333333333334],[-0.13333333333333333],[1],[0],[0],[1.6176423999713734],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
161,0,161,0,733.7322629999835,,733.6889355999883,5,733.7322629999835,733.7322629999835,0.01573320000898093,734.8705876000458,[-0.475],[-0.11666666666666667],[1],[0],[0],[1.1663350999588147],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
162,0,162,0,734.9324954999611,,734.873966800049,10,734.9324954999611,734.9324954999611,0.03371059999335557,736.3880506999558,[-0.058333333333333334],[-0.11166666666666666],[1],[0],[0],[1.4817037000320852],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
163,0,163,0,736.4163439000258,,736.3908425000263,5,736.4163439000258,736.4163439000258,0.014903699979186058,738.4738188999472,[-0.46166666666666667],[-0.14],[1],[0],[0],[2.068216499988921],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
164,0,164,0,738.5175314999651,,738.476147599984,5,738.5175314999651,738.5175314999651,0.02095739997457713,739.4889709999552,[-0.10166666666666667],[-0.04833333333333333],[1],[0],[0],[0.9921411999966949],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
165,0,165,0,739.517703199992,,739.4912850999972,5,739.517703199992,739.517703199992,0.014906099997460842,740.6889971999917,[0.4266666666666667],[-0.21],[1],[0],[0],[1.183059300063178],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
166,0,166,0,740.7522991000442,,740.6913199999835,10,740.7522991000442,740.7522991000442,0.032354600029066205,741.956761199981,[-0.515],[0.24333333333333335],[1],[0],[0],[1.233248500037007],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
167,0,167,0,742.0188169999747,,741.9594202999724,10,742.0188169999747,742.0188169999747,0.030796999926678836,743.0061063000467,[0.043333333333333335],[0.135],[1],[0],[0],[1.0161788000259548],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
168,0,168,0,743.0690053999424,,743.0084415000165,10,743.0690053999424,743.0690053999424,0.02815339993685484,744.7066616000375,[-0.23],[-0.07833333333333334],[1],[0],[0],[1.670310900080949],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
169,0,169,0,744.7366459999466,,744.7096422000322,5,744.7366459999466,744.7366459999466,0.017378699965775013,745.8083499999484,[0.051666666666666666],[0.32],[1],[0],[0],[1.081732099992223],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
170,0,170,0,745.8537430999568,,745.8106851000339,10,745.8537430999568,745.8537430999568,0.027440000092610717,746.8414056999609,[-0.39],[0.4],[1],[0],[0],[1.0035511000314727],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
171,0,171,0,746.9044143999927,,746.8437320999801,10,746.9044143999927,746.9044143999927,0.028144999989308417,748.5263703999808,[-0.19166666666666668],[-0.08333333333333333],[1],[0],[0],[1.6547108999220654],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
172,0,172,0,748.5713794999756,,748.528682300006,10,748.5713794999756,748.5713794999756,0.02758170000743121,750.5090817000018,[0.28833333333333333],[0.4083333333333333],[1],[0],[0],[1.9531308999285102],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
173,0,173,0,750.555480799987,,750.5114361000014,10,750.555480799987,750.555480799987,0.029049899894744158,753.9097416000441,[-0.3333333333333333],[-0.41833333333333333],[1],[0],[0],[3.3695519999600947],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
174,0,174,0,753.9733576000435,,753.9121237000218,10,753.9733576000435,753.9733576000435,0.031246599974110723,754.9772553000366,[-0.4533333333333333],[-0.03833333333333333],[1],[0],[0],[1.0342145999893546],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
175,0,175,0,755.0407293000026,,754.9796145999571,10,755.0407293000026,755.0407293000026,0.02834900002926588,756.2125055999495,[-0.19],[0.26166666666666666],[1],[0],[0],[1.2047940000193194],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
176,0,176,0,756.2750531999627,,756.2149043000536,10,756.2750531999627,756.2750531999627,0.027372400043532252,757.8624670000281,[-0.245],[-0.14333333333333334],[1],[0],[0],[1.620319899986498],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
