num_distr,mouse.time,num_distr,mouse.time,,,,,,,,,,,,,
0,1.837508,10,2.5787234,,,,,,,,,,,,,
5,1.7008728,10,2.658702,,,,,,,,,,,,,
5,1.9203616,10,1.8160307,,,,,,,,,,,,,
5,1.2366303,10,2.0996424,,,,,,,,,,,,,
5,1.9343078,10,2.8200014,,,,,,,,,,,,,
5,1.3703116,10,2.164011,,,,,X,,Y,,,,,,
5,1.8207434,10,1.4464243,,,,,10,Mean RT (10),3.052953009,,,,,,
5,1.0027407,10,3.7839199,,,,,5,Mean RT(5),2.145321369,,,,,,
5,1.7859029,10,1.5147512,,,,,,,,,,,,,
5,1.5853397,10,1.7789594,,,,,,,,,,,,,
5,0.9818736,10,1.9983435,,,,,,,,,,,,,
5,1.6128645,10,1.3999683,,,,,Slope,y2-y1/x2-x1,,,,,,,
5,1.4199789,10,1.4809387,,,,,,,,,,,,,
5,2.4158099,10,1.5002951,,,,,,0.181526328,,,,,,,
5,1.4177852,10,1.4156805,,,,,,,,,,,,,
5,1.4467988,10,2.2994998,,,,,,,,,,,,,
5,1.0145731,10,1.0817499,,,,,,,,,,,,,
5,1.40362,10,1.3802623,,,,,,,,,,,,,
5,1.237838,10,1.8499891,,,,,,,,,,,,,
5,2.21569,10,1.8190545,,,,,,,,,,,,,
5,1.60103,10,2.3972662,,,,,,,,,,,,,
5,2.373157,10,1.4021425,,,,,,,,,,,,,
5,2.2055829,10,1.14717,,,,,,,,,,,,,
5,2.1372127,10,1.4634016,,,,,,,,,,,,,
5,2.3828003,10,1.847365,,,,,,,,,,,,,
5,2.2675605,10,1.1819604,,,,,,,,,,,,,
5,3.0853622,10,1.5292118,,,,,,,,,,,,,
5,3.4306259,10,3.097844,,,,,,5,2.14,,,,,,
5,1.3445756,10,1.1298862,,,,,,10,3.06,,,,,,
5,3.4541072,10,1.5157963,,,,,,,,,,,,,
5,2.3874693,10,1.6460794,,,,,,,,,,,,,
5,3.4707991,10,1.8512973,,,,,,,,,,,,,
5,1.4152405,10,1.331924,,,,,,,,,,,,,
5,1.6875738,10,1.4137548,,,,,,,,,,,,,
5,3.6362726,10,1.7490496,,,,,,,,,,,,,
5,1.0343749,10,1.9896553,,,,,,,,,,,,,
5,1.2167173,10,1.5313343,,,,,,,,,,,,,
5,1.3059869,10,2.3636857,,,,,,,,,,,,,
5,1.0160032,10,2.5829963,,,,,,,,,,,,,
5,1.2181333,10,1.1038115,,,,,,,,,,,,,
5,1.4350383,10,1.5136317,,,,,,,,,,,,,
5,2.3704308,10,3.9179677,,,,,,,,,,,,,
5,1.4503666,10,1.3445916,,,,,,,,,,,,,
5,1.4482822,10,1.6628706,,,,,,,,,,,,,
5,1.6714322,10,2.5143311,,,,,,,,,,,,,
5,1.3636594,10,1.0495503,,,,,,,,,,,,,
5,1.537463,10,1.0979463,,,,,,,,,,,,,
5,2.3808228,10,2.3866453,,,,,,,,,,,,,
5,1.3873515,10,1.4589215,,,,,,,,,,,,,
5,1.833948,10,1.2935098,,,,,,,,,,,,,
5,1.0511426,10,2.1969115,,,,,,,,,,,,,
5,1.9325926,10,1.0116172,,,,,,,,,,,,,
5,2.1510949,10,0.967085,,,,,,,,,,,,,
5,1.7496876,10,2.0831191,,,,,,,,,,,,,
5,2.5351248,10,1.6188156,,,,,,,,,,,,,
5,1.469565,10,1.8224857,,,,,,,,,,,,,
5,1.1553639,10,1.61637,,,,,,,,,,,,,
5,2.0507477,10,0.9413225,,,,,,,,,,,,,
5,1.9527858,10,1.7483476,,,,,,,,,,,,,
5,1.7627614,10,3.2688541,,,,,,,,,,,,,
5,2.7347275,10,2.7467704,,,,,,,,,,,,,
5,1.7181793,10,2.38305,,,,,,,,,,,,,
5,2.4490457,10,1.428604,,,,,,,,,,,,,
5,1.2840435,10,2.58908,,,,,,,,,,,,,
5,1.4334161,10,1.9937762,,,,,,,,,,,,,
5,0.8950479,10,2.0039116,,,,,,,,,,,,,
5,1.0180763,10,2.3645895,,,,,,,,,,,,,
5,3.6697436,10,1.4149268,,,,,,,,,,,,,
5,1.3675828,10,3.0178538,,,,,,,,,,,,,
5,1.1671923,10,1.2114649,,,,,,,,,,,,,
5,0.8164999,10,1.3154336,,,,,,,,,,,,,
5,1.8365674,10,1.2328772,,,,,,,,,,,,,
5,1.1297971,10,3.0163212,,,,,,,,,,,,,
5,1.5309506,10,1.5483749,,,,,,,,,,,,,
5,1.1997644,10,0.9804461,,,,,,,,,,,,,
5,1.0691555,10,0.9958407,,,,,,,,,,,,,
5,1.1320441,10,1.6702369,,,,,,,,,,,,,
5,1.3173708,10,2.0527313,,,,,,,,,,,,,
5,1.5631307,10,1.6827967,,,,,,,,,,,,,
5,1.5796978,10,1.5732511,,,,,,,,,,,,,
5,1.4022211,10,2.1427802,,,,,,,,,,,,,
5,1.0824152,10,1.8625728,,,,,,,,,,,,,
5,1.1832606,10,2.0813875,,,,,,,,,,,,,
5,1.6209723,10,1.0456121,,,,,,,,,,,,,
5,1.1760194,10,1.734754,,,,,,,,,,,,,
5,1.3671577,10,1.802203,,,,,,,,,,,,,
5,1.8689361,10,1.7108839,,,,,,,,,,,,,
5,1.0811303,10,2.9338307,,,,,,,,,,,,,
5,2.0160718,10,4.5938217,,,,,,,,,,,,,
5,1.43214,10,1.733891,,,,,,,,,,,,,
5,0.8836854,10,2.7342207,,,,,,,,,,,,,
5,1.0467317,10,1.6332828,,,,,,,,,,,,,
5,1.0702305,10,2.09722,,,,,,,,,,,,,
5,2.1157714,10,1.8208763,,,,,,,,,,,,,
5,1.2539804,10,1.5691001,,,,,,,,,,,,,
5,1.567028,10,2.9369567,,,,,,,,,,,,,
5,1.2329686,10,2.0706548,,,,,,,,,,,,,
5,3.0637941,10,2.9993902,,,,,,,,,,,,,
5,2.337949,10,1.8340878,,,,,,,,,,,,,
5,1.8512433,10,2.3668295,,,,,,,,,,,,,
5,1.7185188,10,1.2768618,,,,,,,,,,,,,
5,3.3172238,10,4.1008588,,,,,,,,,,,,,
5,2.6002635,10,1.8507272,,,,,,,,,,,,,
5,1.3995216,10,2.1542157,,,,,,,,,,,,,
5,1.5133472,10,1.7681549,,,,,,,,,,,,,
5,11.9158101,10,2.437433,,,,,,,,,,,,,
5,2.9892642,10,1.3659113,,,,,,,,,,,,,
5,1.2999671,10,2.0016889,,,,,,,,,,,,,
5,1.4513792,10,2.9501902,,,,,,,,,,,,,
5,1.2170802,10,1.8487857,,,,,,,,,,,,,
5,2.404196,10,3.00353,,,,,,,,,,,,,
5,1.3001693,10,1.7500339,,,,,,,,,,,,,
5,1.3824762,10,1.2177375,,,,,,,,,,,,,
5,2.2942781,10,1.4629845,,,,,,,,,,,,,
5,1.4665343,10,4.383172,,,,,,,,,,,,,
5,0.886962,10,1.8467504,,,,,,,,,,,,,
5,1.265807,10,3.2016843,,,,,,,,,,,,,
5,2.663903,10,2.3714463,,,,,,,,,,,,,
5,2.6481287,10,1.2981713,,,,,,,,,,,,,
5,1.8792505,10,1.5674891,,,,,,,,,,,,,
5,1.1641842,10,1.5481181,,,,,,,,,,,,,
5,1.4070195,10,2.4207547,,,,,,,,,,,,,
5,1.3961507,10,1.5148772,,,,,,,,,,,,,
5,2.1332046,10,1.3527079,,,,,,,,,,,,,
5,2.056669,10,1.446901,,,,,,,,,,,,,
5,2.1280457,10,1.3466594,,,,,,,,,,,,,
5,1.1295594,10,2.2696505,,,,,,,,,,,,,
5,1.3676149,10,1.617915,,,,,,,,,,,,,
5,1.4544904,10,1.7340381,,,,,,,,,,,,,
5,1.7949926,10,1.1146896,,,,,,,,,,,,,
5,1.6579124,10,3.0342985,,,,,,,,,,,,,
5,1.9952693,10,2.4001772,,,,,,,,,,,,,
5,1.2345605,10,1.6967412,,,,,,,,,,,,,
5,1.3863577,10,1.2017731,,,,,,,,,,,,,
5,1.1652225,10,1.8510332,,,,,,,,,,,,,
5,1.132822,10,1.4199824,,,,,,,,,,,,,
5,1.3831716,10,1.9273687,,,,,,,,,,,,,
5,1.5495516,10,2.9359991,,,,,,,,,,,,,
5,1.0499913,10,1.4344427,,,,,,,,,,,,,
5,1.1338382,10,1.8183683,,,,,,,,,,,,,
5,1.4539266,10,2.9685872,,,,,,,,,,,,,
5,4.3356843,10,11.7732055,,,,,,,,,,,,,
5,1.3463385,10,2.2854552,,,,,,,,,,,,,
5,1.417646,10,1.599881,,,,,,,,,,,,,
5,0.9838063,10,2.5496242,,,,,,,,,,,,,
5,1.1855526,10,1.5673591,,,,,,,,,,,,,
5,2.3820043,10,1.3840989,,,,,,,,,,,,,
5,1.4175013,10,1.6324733,,,,,,,,,,,,,
5,1.2357019,10,2.4840964,,,,,,,,,,,,,
5,0.9830122,10,1.4049712,,,,,,,,,,,,,
5,1.4151148,10,1.9829926,,,,,,,,,,,,,
5,0.9174442,10,1.4003814,,,,,,,,,,,,,
5,0.951446,10,2.155717,,,,,,,,,,,,,
5,0.8656593,10,1.7474744,,,,,,,,,,,,,
5,1.4201826,10,1.5876219,,,,,,,,,,,,,
5,0.9660963,10,2.0110577,,,,,,,,,,,,,
5,1.6176424,10,0.1810149,,,,,,,,,,,,,
5,1.1663351,10,2.2335493,,,,,,,,,,,,,
5,1.4817037,10,1.4633458,,,,,,,,,,,,,
5,2.0682165,10,1.217722,,,,,,,,,,,,,
5,0.9921412,10,1.2000741,,,,,,,,,,,,,
5,1.1830593,10,1.7050257,,,,,,,,,,,,,
5,1.2332485,10,1.4984123,,,,,,,,,,,,,
5,1.0161788,10,1.0670919,,,,,,,,,,,,,
5,1.6703109,10,1.495756,,,,,,,,,,,,,
5,1.0817321,10,1.428946,,,,,,,,,,,,,
5,1.0035511,10,1.7836329,,,,,,,,,,,,,
5,1.6547109,10,1.5509586,,,,,,,,,,,,,
5,1.9531309,10,1.833228,,,,,,,,,,,,,
5,3.369552,10,1.8661217,,,,,,,,,,,,,
5,1.0342146,10,1.7648566,,,,,,,,,,,,,
5,1.204794,10,2.6362428,,,,,,,,,,,,,
5,1.6203199,10,1.7173102,,,,,,,,,,,,,
5,1.2128746,10,0.9678219,,,,,,,,,,,,,
5,0.9256615,10,1.1496192,,,,,,,,,,,,,
5,0.7498859,10,1.6206337,,,,,,,,,,,,,
5,0.7821674,10,2.2629692,,,,,,,,,,,,,
5,2.6508425,10,1.1687692,,,,,,,,,,,,,
5,3.8490411,10,1.1301144,,,,,,,,,,,,,
5,1.967664,10,1.263692,,,,,,,,,,,,,
5,1.1824948,10,2.1724631,,,,,,,,,,,,,
5,1.2679789,10,1.6030573,,,,,,,,,,,,,
5,1.1121797,10,2.2677776,,,,,,,,,,,,,
5,2.5511886,10,1.548475,,,,,,,,,,,,,
5,1.2343581,10,1.0346015,,,,,,,,,,,,,
5,2.499078,10,1.7198947,,,,,,,,,,,,,
5,0.8797954,10,1.5047589,,,,,,,,,,,,,
5,1.7188461,10,1.3384789,,,,,,,,,,,,,
5,1.2165365,10,1.7010219,,,,,,,,,,,,,
5,0.9491045,10,1.3534779,,,,,,,,,,,,,
5,1.4844614,10,0.9880893,,,,,,,,,,,,,
5,1.5688275,10,1.7835841,,,,,,,,,,,,,
5,8.8378638,10,1.9838175,,,,,,,,,,,,,
5,1.3509311,10,1.375401,,,,,,,,,,,,,
5,1.5666015,10,0.3179067,,,,,,,,,,,,,
5,1.7130491,10,3.4340209,,,,,,,,,,,,,
5,2.9209751,10,3.1373365,,,,,,,,,,,,,
5,1.7302731,10,1.6961788,,,,,,,,,,,,,
5,2.1862925,10,1.4043537,,,,,,,,,,,,,
5,5.704867,10,12.3859393,,,,,,,,,,,,,
5,3.3267992,10,1.7521951,,,,,,,,,,,,,
5,2.1804273,10,1.2949974,,,,,,,,,,,,,
5,4.0481132,10,2.1172832,,,,,,,,,,,,,
5,1.767629,10,1.2002303,,,,,,,,,,,,,
5,5.4316406,10,1.5650524,,,,,,,,,,,,,
5,1.5848985,10,3.5350277,,,,,,,,,,,,,
5,2.3147407,10,1.3638715,,,,,,,,,,,,,
5,3.1801681,10,1.8148973,,,,,,,,,,,,,
5,1.9476521,10,1.7485024,,,,,,,,,,,,,
5,2.0016872,10,1.5954659,,,,,,,,,,,,,
5,1.8836977,10,2.1118839,,,,,,,,,,,,,
5,3.8803129,10,2.4811945,,,,,,,,,,,,,
5,3.7799971,10,1.7627822,,,,,,,,,,,,,
5,3.1272666,10,1.799222700065+CD216:D401,,,,,,,,,,,,,
5,3.8134674,10,1.1633482,,,,,,,,,,,,,
5,4.9025391,10,3.436727,,,,,,,,,,,,,
5,5.90385,10,2.016134,,,,,,,,,,,,,
5,1.4659127,10,1.4994896,,,,,,,,,,,,,
5,3.1670868,10,1.4151817,,,,,,,,,,,,,
5,1.7505756,10,2.1838639,,,,,,,,,,,,,
5,1.4129591,10,1.7460745,,,,,,,,,,,,,
5,1.1487501,10,2.1516536,,,,,,,,,,,,,
5,1.9563051,10,1.331064,,,,,,,,,,,,,
5,1.5134291,10,1.4343961,,,,,,,,,,,,,
5,5.4057076,10,1.6786335,,,,,,,,,,,,,
5,1.717272,10,2.9506383,,,,,,,,,,,,,
5,1.411788,10,2.2766762,,,,,,,,,,,,,
5,26.575283,10,2.036991,,,,,,,,,,,,,
5,1.7984852,10,1.3547155,,,,,,,,,,,,,
5,1.9636162,10,2.7008262,,,,,,,,,,,,,
5,2.3464806,10,1.3648122,,,,,,,,,,,,,
